uniprot,proteinName,meanAbu,log10meanAbu,stdDev,relStdDev,Rank,conc_thpa_ugl,mars14,sepromix20
O95571,"Persulfide dioxygenase ETHE1, mitochondrial",2161.09793701172,3.33467444876199,1027.34706085272,0.475382000629407,3530,,0,0
Q5SW96,Low density lipoprotein receptor adapter protein 1,2158.59604187012,3.33417137637719,643.394157941101,0.298061399845656,3531,,0,0
Q15599,Na(+)/H(+) exchange regulatory cofactor NHE-RF2,2157.53277587891,3.33395740196557,942.002902346787,0.436611166642901,3532,,0,0
Q8TCF1,AN1-type zinc finger protein 1,2157.16444702149,3.3338832539165,634.587731979409,0.294176799017626,3533,,0,0
P24941,Cyclin-dependent kinase 2,2156.99268188477,3.33384867165681,1016.47912329992,0.471248294830432,3534,,0,0
Q6ZVN8,Hemojuvelin,2156.87594604492,3.33382516712504,741.007464791978,0.343555903690598,3535,,0,0
Q14162,Scavenger receptor class F member 1,2156.05609741211,3.33366005636609,525.794443593923,0.243868628569093,3536,,0,0
O00505,Importin subunit alpha-4,2155.91620483399,3.33363187688324,914.308105337519,0.424092598444903,3537,,0,0
Q13310,Polyadenylate-binding protein 4,2155.20628662109,3.33348884519446,1194.35206160861,0.554170646690673,3538,,0,0
Q96ID5,Immunoglobulin superfamily member 21,2155.15830688477,3.33347917671548,538.833970815577,0.250020598994628,3539,,0,0
P80303,Nucleobindin-2,2154.94553833008,3.33343629876515,743.318445229696,0.344936070080783,3540,,0,0
Q8IZ07,Ankyrin repeat domain-containing protein 13A,2154.43941650391,3.33333428610228,674.649252798329,0.313143756853979,3541,,0,0
Q00872,"Myosin-binding protein C, slow-type",2153.74252929688,3.33319378401812,954.127525047607,0.443009093273139,3542,,0,0
Q9H1Z4,WD repeat-containing protein 13,2153.5434753418,3.33315364364469,964.167125235477,0.447711939078662,3543,,0,0
Q12794,Hyaluronidase-1,2153.12244873047,3.33306872898549,608.117419805525,0.282435130507364,3544,0.015,0,0
Q9NQ36,"Signal peptide, CUB and EGF-like domain-containing protein 2",2152.74076538086,3.33299173491263,560.270749310391,0.26025927427972,3545,,0,0
P31749,RAC-alpha serine/threonine-protein kinase,2152.65715942383,3.33297486789758,448.766630744207,0.20847101861047,3546,,0,0
Q8NFU3,Thiosulfate:glutathione sulfurtransferase,2151.53306274414,3.33274802430052,1106.52761541576,0.51429728623573,3547,,0,0
Q6ZUJ8,Phosphoinositide 3-kinase adapter protein 1,2149.2741027832,3.33229180578231,953.358748278349,0.443572435476609,3548,,0,0
P22059,Oxysterol-binding protein 1,2149.06530151367,3.33224961216719,437.901264806292,0.203763591780046,3549,,0,0
O60841,Eukaryotic translation initiation factor 5B,2148.89031982422,3.33221424950228,506.983393615379,0.235927999180921,3550,0.011,0,0
P14555,"Phospholipase A2, membrane associated",2148.64831542969,3.33216533723776,546.115987452321,0.254167228545779,3551,,0,0
P61513,60S ribosomal protein L37a,2148.5435546875,3.33214416200815,1009.68833808095,0.469940828464057,3552,,0,0
O15162,Phospholipid scramblase 1,2148.45788574219,3.33212684502526,1106.61949929952,0.515076188666939,3553,,0,0
O43150,"Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2",2147.24605712891,3.33188181394271,669.320887610644,0.311711312911011,3554,,0,0
Q9H6S3,Epidermal growth factor receptor kinase substrate 8-like protein 2,2147.14926452637,3.331862236568,2271.22762097336,1.05778748524703,3555,,0,0
P18440,Arylamine N-acetyltransferase 1,2146.23380126953,3.3316770303375,643.60997229789,0.299878779244453,3556,,0,0
Q9Y5E8,Protocadherin beta-15,2145.97270507813,3.33162419381384,1068.21127665244,0.497774866439201,3557,,0,0
O00571,ATP-dependent RNA helicase DDX3X,2145.15535278321,3.33145874939411,961.516942014469,0.448227183531002,3558,0.11,0,0
P26640,Valine--tRNA ligase,2144.37656860352,3.33130105308517,503.686390718116,0.234887098699335,3559,0.023,0,0
Q9BX46,RNA-binding protein 24,2144.19497070313,3.33126427302198,1234.79152420453,0.575876513598769,3560.5,,0,0
Q9H0Z9,RNA-binding protein 38,2144.19497070313,3.33126427302198,1234.79152420453,0.575876513598769,3560.5,,0,0
P50851,Lipopolysaccharide-responsive and beige-like anchor protein,2143.42232666016,3.33110775016805,341.112723425587,0.159143962989833,3562,0.19,0,0
P07476,Involucrin,2143.16444091797,3.33105549490716,1242.60468260617,0.579799038693426,3563,8,0,0
Q8TAT6,Nuclear protein localization protein 4 homolog,2141.65205688477,3.33074891465209,475.136089383541,0.221854940374708,3564,,0,0
Q13451,Peptidyl-prolyl cis-trans isomerase FKBP5,2139.43921508789,3.33029995198989,448.892465320815,0.209817816816251,3565,,0,0
Q9UPU5,Ubiquitin carboxyl-terminal hydrolase 24,2138.92063598633,3.33019467050297,898.139358921979,0.419903078127916,3566,,0,0
Q6P1N9,Putative deoxyribonuclease TATDN1,2137.7720703125,3.3299613987762,468.889449712695,0.21933556725912,3567,,0,0
P52849,Bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 2,2137.65391235352,3.32993739398706,552.965578063075,0.258678720099396,3568,,0,0
Q8N5Z0,"Kynurenine/alpha-aminoadipate aminotransferase, mitochondrial",2137.58810424805,3.32992402393832,1856.98502954069,0.868729118509917,3569,,0,0
P02778,C-X-C motif chemokine 10,2136.38144836426,3.32967879804265,938.15226952358,0.439131443610824,3570,,0,0
P20333,Tumor necrosis factor receptor superfamily member 1B,2136.31619262695,3.32966553232201,1054.79708123444,0.493745768943216,3571,2.5,0,0
P02511,Alpha-crystallin B chain,2136.09657592774,3.32962088386417,554.342838528819,0.259512067373667,3572,,0,0
Q02817,Mucin-2,2135.61295166016,3.32952254602062,1513.25229239696,0.708579844124193,3573,,0,0
P15498,Proto-oncogene vav,2135.55789794922,3.32951135025079,861.535643796479,0.403424156574642,3574,0.03,0,0
Q6UW63,Protein O-glucosyltransferase 2,2135.49800415039,3.32949916986873,646.395642700926,0.302690820335416,3575,,0,0
P09769,Tyrosine-protein kinase Fgr,2134.50153808594,3.32929647208538,588.729860513238,0.275816086336095,3576,,0,0
Q92598,Heat shock protein 105 kDa,2134.14221191407,3.32922335594679,490.022700155861,0.229611080939339,3577,,0,0
P49354,Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha,2132.5430053711,3.32889779801402,677.4985002868,0.317695117322572,3578,,0,0
Q8IW75,Serpin A12,2130.04476928711,3.32838873153734,959.782099589218,0.45059245393722,3579,,0,0
A2RUS2,DENN domain-containing protein 3,2129.53579711914,3.32828494488436,573.55939134486,0.269335407331859,3580,,0,0
Q14152,Eukaryotic translation initiation factor 3 subunit A,2128.47533569336,3.32806862203285,475.189710309943,0.223253566692211,3581,,0,0
O60927,E3 ubiquitin-protein ligase PPP1R11,2127.30062561035,3.32782886781435,1227.6549138393,0.577095168900761,3582,,0,0
B0I1T2,Unconventional myosin-Ig,2127.25526733399,3.32781960769432,865.22569777139,0.406733367197509,3583,,0,0
P15559,NAD(P)H dehydrogenase [quinone] 1,2126.97086791992,3.32776154162428,705.955165492143,0.331906363241605,3584,,0,0
Q9H832,Ubiquitin-conjugating enzyme E2 Z,2126.85760498047,3.32773841447191,1308.39114723949,0.615175714714341,3585,,0,0
O14908,PDZ domain-containing protein GIPC1,2126.42639923096,3.32765035532607,1745.04454181159,0.820646575137846,3586,,0,0
Q9H0R8,Gamma-aminobutyric acid receptor-associated protein-like 1,2125.67746582031,3.32749736863466,1261.30841777838,0.593367732433308,3587,,0,0
P27449,V-type proton ATPase 16 kDa proteolipid subunit,2125.60695800781,3.3274829630335,1413.33334775891,0.664908130091714,3588,,0,0
Q86V21,Acetoacetyl-CoA synthetase,2124.81837158203,3.32732181269649,745.999057881781,0.351088388475457,3589,,0,0
Q8NC51,Plasminogen activator inhibitor 1 RNA-binding protein,2124.00634765625,3.32715581031337,533.116556419706,0.250995745378999,3590,0.43,0,0
Q7Z4H8,Protein O-glucosyltransferase 3,2123.80887451172,3.32711543120431,605.31722868359,0.285014925753503,3591,,0,0
Q13478,Interleukin-18 receptor 1,2121.35339965821,3.32661302435652,845.827304675784,0.398720602051532,3592,,0,0
Q92614,Unconventional myosin-XVIIIa,2119.46896362305,3.32622706137325,577.923304632988,0.272673634081,3593,0.08,0,0
Q96M27,Protein PRRC1,2118.60952758789,3.32605092101459,1141.87439387773,0.538973500783693,3594,,0,0
Q13151,Heterogeneous nuclear ribonucleoprotein A0,2118.12608032227,3.32595180768768,1020.67154678622,0.48187478369131,3595,0.11,0,0
Q9H7J1,Protein phosphatase 1 regulatory subunit 3E,2116.53690185547,3.32562584480743,1112.30096097744,0.525528735172223,3596,,0,0
Q96IJ6,Mannose-1-phosphate guanyltransferase alpha,2114.98622436524,3.32530754301052,832.936284924478,0.393825867671769,3597,,0,0
Q6YP21,Kynurenine--oxoglutarate transaminase 3,2113.30535888672,3.32496225431591,781.429364034173,0.369766423365257,3598,,0,0
Q8NBZ7,UDP-glucuronic acid decarboxylase 1,2112.91980590821,3.3248830140838,716.45686709061,0.339083795365651,3599,,0,0
Q9NRF9,DNA polymerase epsilon subunit 3,2112.01884155274,3.32469778826797,900.928898006625,0.426572377235172,3600,,0,0
O43736,Integral membrane protein 2A,2110.89505004883,3.32446664149444,776.391900418806,0.367802227022535,3601,,0,0
O75312,Zinc finger protein ZPR1,2110.84890136719,3.32445714678419,703.713366387069,0.333379317643852,3602,,0,0
Q1KMD3,Heterogeneous nuclear ribonucleoprotein U-like protein 2,2108.86731567383,3.32404925594459,1224.91507152739,0.580840274977661,3603,,0,0
Q9Y262,Eukaryotic translation initiation factor 3 subunit L,2107.69753417969,3.32380828744105,688.714990666912,0.326761776534961,3604,,0,0
Q86XP6,Gastrokine-2,2106.71744995117,3.32360629253475,1291.05374366436,0.612827194123387,3605,,0,0
Q9UHD8,Septin-9,2106.58198852539,3.3235783666061,380.34263541788,0.180549647480903,3606,0.12,0,0
Q8NBL1,Protein O-glucosyltransferase 1,2106.32379150391,3.32352513325712,812.091920338309,0.385549421990091,3607,,0,0
Q9Y333,U6 snRNA-associated Sm-like protein LSm2,2106.24595947266,3.32350908508525,1234.55860153514,0.586141706756906,3608,0.026,0,0
Q9UPN7,Serine/threonine-protein phosphatase 6 regulatory subunit 1,2105.21100463867,3.32329563155299,845.276127322746,0.401516107155171,3609,,0,0
P47929,Galectin-7,2103.72862548828,3.32298971644453,1106.77070710686,0.526099561368082,3610,3.7,0,0
P48556,26S proteasome non-ATPase regulatory subunit 8,2103.13469238281,3.32286708737268,649.167605303112,0.308666681051995,3611,,0,0
Q13753,Laminin subunit gamma-2,2102.78742675781,3.32279537156779,450.577952900515,0.21427651086693,3612,,0,0
Q8IU80,Transmembrane protease serine 6,2101.97562866211,3.32262767629787,1205.75695906713,0.573630323123484,3613,,0,0
P63092,Guanine nucleotide-binding protein G(s) subunit alpha isoforms short,2100.65832519532,3.32235541958856,535.473992848119,0.254907705087324,3614.5,,0,0
Q5JWF2,Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas,2100.65832519532,3.32235541958856,535.473992848119,0.254907705087324,3614.5,,0,0
P36578,60S ribosomal protein L4,2098.74290771485,3.32195924153657,810.662711365888,0.386261084378626,3616,0.83,0,0
P51809,Vesicle-associated membrane protein 7,2098.44819946289,3.32189825304949,528.33430476887,0.251773813098698,3617,,0,0
Q14392,Transforming growth factor beta activator LRRC32,2098.36767578125,3.3218815875623,765.719809142767,0.364912125734914,3618,,0,0
P21439,Phosphatidylcholine translocator ABCB4,2096.67274780274,3.32153065034405,1368.28684090557,0.652599144210513,3619,,0,0
Q02094,Ammonium transporter Rh type A,2096.17481079102,3.32142749787093,911.832220432538,0.434998176554009,3620,,0,0
Q96GR2,Long-chain-fatty-acid--CoA ligase ACSBG1,2095.01318969727,3.32118676152413,702.679888801161,0.335405949832086,3621,,0,0
Q15722,Leukotriene B4 receptor 1,2094.48688049317,3.32107764435956,1227.37617550568,0.586003276953774,3622,,0,0
P26842,CD27 antigen,2093.69723510742,3.32091387952579,922.459921789939,0.44058897643938,3623,0.028,0,0
O75342,"Arachidonate 12-lipoxygenase, 12R-type",2092.41749267578,3.32064834208605,1074.23830299959,0.513395776301724,3624,,0,0
Q8IWW8,"Hydroxyacid-oxoacid transhydrogenase, mitochondrial",2091.82039184571,3.32052439234678,1119.93390671424,0.535387221139994,3625,,0,0
P53999,Activated RNA polymerase II transcriptional coactivator p15,2090.95596923828,3.32034488766311,453.331802755314,0.216806001381492,3626,,0,0
Q9H488,GDP-fucose protein O-fucosyltransferase 1,2090.87560424805,3.32032819542136,469.448213959207,0.224522306829457,3627,,0,0
P51665,26S proteasome non-ATPase regulatory subunit 7,2089.20839233399,3.31998176172604,430.478043370633,0.206048398498782,3628,,0,0
P21397,Amine oxidase [flavin-containing] A,2088.94232788086,3.31992645001916,1445.6410197768,0.692044486093276,3629,,0,0
P57772,Selenocysteine-specific elongation factor,2088.31443481446,3.31979589041437,623.690679808244,0.298657457617803,3630,,0,0
Q02153,Guanylate cyclase soluble subunit beta-1,2087.94967651367,3.31972002714833,393.99064367435,0.188697384858533,3631,0.0052,0,0
P40939,"Trifunctional enzyme subunit alpha, mitochondrial",2087.6285949707,3.31965323690585,1066.82511260719,0.511022465958393,3632,2.7,0,0
P49915,GMP synthase [glutamine-hydrolyzing],2087.03577880859,3.31952989439653,387.347686972582,0.185597051524293,3633,,0,0
Q9NPA2,Matrix metalloproteinase-25,2085.99829711914,3.31931394955932,754.447126685479,0.361671976303818,3634,,0,0
Q86WC4,Osteopetrosis-associated transmembrane protein 1,2085.54294433594,3.31921913702343,530.802836485349,0.254515419079209,3635,,0,0
Q9UK59,Lariat debranching enzyme,2084.59299316406,3.31902127366101,1915.85327326562,0.919053877446685,3636,,0,0
P55809,"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial",2083.57063598633,3.31880822823898,503.801686735619,0.241797267649209,3637,,0,0
Q9NR16,Scavenger receptor cysteine-rich type 1 protein M160,2082.69285278321,3.31862522665587,625.231363814989,0.300203346345315,3638,,0,0
Q6MZW2,Follistatin-related protein 4,2082.55277709961,3.31859601632742,697.217097491187,0.334789641423737,3639,,0,0
Q9H2G2,STE20-like serine/threonine-protein kinase,2082.49372558594,3.31858370158062,440.452818997481,0.211502591141567,3640,0.017,0,0
Q9UBS9,SUN domain-containing ossification factor,2081.75225219727,3.31842904318326,510.43329256715,0.245194062851808,3641,,0,0
Q07507,Dermatopontin,2080.8083190918,3.31823207550483,915.418934925608,0.439934292133721,3642,,0,0
Q6P9B6,MTOR-associated protein MEAK7,2080.25663452149,3.3181169157711,801.824391852033,0.385444939122366,3643,,0,0
P19957,Elafin,2080.01662902832,3.3180668070139,1146.87343684973,0.551377051915922,3644,2.1,0,0
Q9H2U2,"Inorganic pyrophosphatase 2, mitochondrial",2079.07344360352,3.31786983112481,827.847415313322,0.39818093865817,3645,0.0083,0,0
Q8WUD1,Ras-related protein Rab-2B,2076.71846313477,3.31737762402927,764.002784776923,0.367889436309857,3646,,0,0
P54803,Galactocerebrosidase,2073.44793090821,3.31669313369416,558.903523442853,0.269552717052337,3647,0.016,0,0
Q9BPX7,UPF0415 protein C7orf25,2072.43489990235,3.31648089721641,656.623697235458,0.316836826703892,3648,,0,0
O95260,Arginyl-tRNA--protein transferase 1,2067.59688720703,3.31546586966037,636.68948727337,0.307936953867941,3649,,0,0
Q86Y38,Xylosyltransferase 1,2066.83323974609,3.31530543744989,570.13537560608,0.275849722484683,3650,,0,0
P52823,Stanniocalcin-1,2066.00322265625,3.31513099461861,368.907723283038,0.178561058974891,3651,,0,0
P23246,"Splicing factor, proline- and glutamine-rich",2065.11246948242,3.31494370904108,870.671377405543,0.421609665464738,3652,0.28,0,0
Q5T5C0,Syntaxin-binding protein 5,2063.45920715332,3.314595887663,1098.75050915815,0.532479879102603,3653,,0,0
Q9Y6L6,Solute carrier organic anion transporter family member 1B1,2062.4358581543,3.31438045085454,872.909223698996,0.423241876952321,3654,,0,0
Q9Y6G9,Cytoplasmic dynein 1 light intermediate chain 1,2060.9939453125,3.31407671593194,667.041018478926,0.323650159184618,3655,,0,0
A0FGR8,Extended synaptotagmin-2,2060.96953125,3.31407157134845,541.900480573672,0.262934736470851,3656,0.13,0,0
Q96EQ0,Small glutamine-rich tetratricopeptide repeat-containing protein beta,2059.94977416992,3.31385663150179,964.14692763816,0.468043900743489,3657,,0,0
P50454,Serpin H1,2059.43486938477,3.31374806173838,400.618457837827,0.194528345515247,3658,0.73,0,0
P62070,Ras-related protein R-Ras2,2057.90942993164,3.31342625723571,975.742402446863,0.474142539149196,3659,,0,0
O95342,Bile salt export pump,2057.85913696289,3.31341564344223,825.862842390356,0.401321367219144,3660,,0,0
Q9Y2Y8,Proteoglycan 3,2057.57051391602,3.31335472761693,690.218717227708,0.335453250597991,3661,,0,0
Q15046,Lysine--tRNA ligase,2056.26471557617,3.31307902331626,778.602036801741,0.378648736665003,3662,,0,0
O60507,Protein-tyrosine sulfotransferase 1,2056.21898803711,3.31306936529968,342.44451587344,0.166540878119378,3663,,0,0
Q5T2E6,Armadillo-like helical domain-containing protein 3,2055.63879089356,3.3129468044364,616.957869804042,0.300129513286651,3664,,0,0
Q13555,Calcium/calmodulin-dependent protein kinase type II subunit gamma,2055.52387695313,3.31292252590779,659.421173385651,0.320804433740318,3665,0.17,0,0
Q86UP2,Kinectin,2054.14710693359,3.31263154220274,911.12146028578,0.443552196047873,3666,,0,0
Q9Y5S2,Serine/threonine-protein kinase MRCK beta,2053.00825805664,3.31239069628789,922.976478460508,0.449572706217065,3667,,0,0
Q9P2E9,Ribosome-binding protein 1,2052.75700073242,3.31233754192436,715.636888908263,0.348622310703568,3668,0.044,0,0
Q9NPC4,Lactosylceramide 4-alpha-galactosyltransferase,2052.29881591797,3.31224059457634,681.086085983137,0.331864970490905,3669,,0,0
Q93052,Lipoma-preferred partner,2051.59513854981,3.31209166129277,818.786236579,0.399097376082578,3670,0.52,0,0
P18031,Tyrosine-protein phosphatase non-receptor type 1,2051.25925903321,3.31202055439653,363.672447452118,0.177292288066757,3671,,0,0
Q96RT1,Erbin,2050.01717529297,3.31175749964293,523.183699593462,0.255209422583834,3672,,0,0
O15371,Eukaryotic translation initiation factor 3 subunit D,2049.50828857422,3.31164967901981,723.354271975512,0.352940398440022,3673,,0,0
O43286,"Beta-1,4-galactosyltransferase 5",2049.46798095703,3.31164113767945,728.055376574504,0.355241156895033,3674,,0,0
Q14444,Caprin-1,2047.34371948242,3.31119076056345,1193.54859555903,0.582974213954052,3675,,0,0
P02549,"Spectrin alpha chain, erythrocytic 1",2045.60952758789,3.31082273778383,557.920148698277,0.272740296314593,3676,45,0,0
Q03393,6-pyruvoyl tetrahydrobiopterin synthase,2044.62602539063,3.31061388448924,1313.83924801227,0.642581690586308,3677,,0,0
O75880,"Protein SCO1 homolog, mitochondrial",2043.83565063477,3.31044597028259,1561.40607939719,0.76395872579689,3678,,0,0
